po_id,medication_id,location_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,status
PO-15267,MED055,LOC007,SUP015,2026-03-11,2026-03-14,2026-03-14,80,80,Delivered
PO-15268,MED057,LOC006,SUP008,2026-03-11,2026-03-15,2026-03-18,590,590,Delayed
PO-15269,MED065,LOC003,SUP015,2026-03-11,2026-03-13,2026-03-13,680,680,Delivered
PO-15270,MED065,LOC007,SUP015,2026-03-11,2026-03-13,2026-03-13,60,60,Delivered
PO-15271,MED001,LOC001,SUP001,2026-03-12,2026-03-17,2026-03-17,960,960,Delivered
PO-15272,MED005,LOC006,SUP001,2026-03-12,2026-03-17,2026-03-17,400,400,Delivered
PO-15273,MED007,LOC006,SUP011,2026-03-12,2026-03-15,2026-03-15,1090,1090,Delivered
PO-15274,MED008,LOC007,SUP001,2026-03-12,2026-03-17,2026-03-17,150,150,Delivered
PO-15275,MED012,LOC001,SUP007,2026-03-12,2026-03-16,2026-03-16,820,820,Delivered
PO-15276,MED015,LOC002,SUP011,2026-03-12,2026-03-15,2026-03-15,230,230,Delivered
PO-15277,MED018,LOC003,SUP001,2026-03-12,2026-03-15,2026-03-15,1570,1570,Delivered
PO-15278,MED019,LOC003,SUP015,2026-03-12,2026-03-15,2026-03-15,850,850,Delivered
PO-15279,MED022,LOC003,SUP002,2026-03-12,2026-03-16,2026-03-16,790,790,Delivered
PO-15280,MED027,LOC006,SUP009,2026-03-12,2026-03-17,2026-03-17,670,670,Delivered
PO-15281,MED033,LOC003,SUP004,2026-03-12,2026-03-18,2026-03-18,150,150,Delivered
PO-15282,MED033,LOC004,SUP004,2026-03-12,2026-03-18,2026-03-20,50,50,Delayed
PO-15283,MED038,LOC001,SUP015,2026-03-12,2026-03-14,2026-03-14,130,130,Delivered
PO-15284,MED038,LOC005,SUP015,2026-03-12,2026-03-14,2026-03-14,60,60,Delivered
PO-15285,MED040,LOC005,SUP004,2026-03-12,2026-03-17,2026-03-17,50,50,Delivered
PO-15286,MED043,LOC004,SUP003,2026-03-12,2026-03-14,2026-03-14,50,50,Delivered
PO-15287,MED046,LOC006,SUP015,2026-03-12,2026-03-16,2026-03-16,910,910,Delivered
PO-15288,MED046,LOC007,SUP015,2026-03-12,2026-03-16,2026-03-16,80,80,Delivered
PO-15289,MED048,LOC005,SUP015,2026-03-12,2026-03-14,2026-03-14,160,160,Delivered
PO-15290,MED057,LOC007,SUP008,2026-03-12,2026-03-16,2026-03-16,50,50,Delivered
PO-15291,MED059,LOC001,SUP015,2026-03-12,2026-03-15,2026-03-27,670,670,Delayed
PO-15292,MED073,LOC005,SUP004,2026-03-12,2026-03-18,2026-03-18,90,90,Delivered
PO-15293,MED008,LOC001,SUP001,2026-03-13,2026-03-18,2026-03-18,630,630,Delivered
PO-15294,MED009,LOC006,SUP007,2026-03-13,2026-03-17,2026-03-17,1190,1190,Delivered
PO-15295,MED014,LOC003,SUP007,2026-03-13,2026-03-16,2026-03-16,390,390,Delivered
PO-15296,MED018,LOC002,SUP001,2026-03-13,2026-03-16,2026-03-16,750,750,Delivered
PO-15297,MED018,LOC005,SUP001,2026-03-13,2026-03-16,2026-03-16,680,680,Delivered
PO-15298,MED021,LOC003,SUP002,2026-03-13,2026-03-17,2026-03-17,1380,1380,Delivered
PO-15299,MED022,LOC001,SUP002,2026-03-13,2026-03-17,2026-03-17,1010,1010,Delivered
PO-15300,MED022,LOC004,SUP002,2026-03-13,2026-03-17,2026-03-17,140,140,Delivered
PO-15301,MED029,LOC001,SUP015,2026-03-13,2026-03-16,2026-03-16,320,320,Delivered
PO-15302,MED033,LOC001,SUP004,2026-03-13,2026-03-19,2026-03-19,180,180,Delivered
PO-15303,MED033,LOC002,SUP004,2026-03-13,2026-03-19,2026-03-19,90,90,Delivered
PO-15304,MED034,LOC001,SUP013,2026-03-13,2026-03-19,2026-03-20,340,340,Delayed
PO-15305,MED035,LOC004,SUP015,2026-03-13,2026-03-15,2026-03-15,50,50,Delivered
PO-15306,MED035,LOC005,SUP015,2026-03-13,2026-03-15,2026-03-15,110,110,Delivered
PO-15307,MED036,LOC001,SUP003,2026-03-13,2026-03-15,2026-03-15,2450,2450,Delivered
PO-15308,MED038,LOC002,SUP015,2026-03-13,2026-03-15,2026-03-15,60,60,Delivered
PO-15309,MED047,LOC007,SUP015,2026-03-13,2026-03-16,2026-03-16,50,50,Delivered
PO-15310,MED052,LOC001,SUP015,2026-03-13,2026-03-16,2026-03-16,410,410,Delivered
PO-15311,MED058,LOC004,SUP008,2026-03-13,2026-03-18,2026-03-18,300,300,Delivered
PO-15312,MED062,LOC004,SUP004,2026-03-13,2026-03-18,2026-03-18,230,230,Delivered
PO-15313,MED063,LOC003,SUP004,2026-03-13,2026-03-20,2026-03-20,350,350,Delivered
PO-15314,MED064,LOC001,SUP005,2026-03-13,2026-03-18,2026-03-18,2680,2680,Delivered
PO-15315,MED069,LOC004,SUP004,2026-03-13,2026-03-20,2026-03-20,510,510,Delivered
PO-15316,MED070,LOC002,SUP004,2026-03-13,2026-03-19,2026-03-19,200,200,Delivered
PO-15317,MED071,LOC006,SUP014,2026-03-13,2026-03-19,2026-03-20,110,110,Delayed
PO-15318,MED072,LOC006,SUP006,2026-03-13,2026-03-20,2026-03-20,60,60,Delivered
PO-15319,MED074,LOC003,SUP006,2026-03-13,2026-03-21,2026-03-21,80,80,Delivered
PO-15320,MED074,LOC006,SUP006,2026-03-13,2026-03-21,2026-03-21,110,110,Delivered
PO-15321,MED001,LOC004,SUP001,2026-03-14,2026-03-19,2026-03-19,110,110,Delivered
PO-15322,MED003,LOC003,SUP001,2026-03-14,2026-03-17,2026-03-17,270,270,Delivered
PO-15323,MED011,LOC002,SUP011,2026-03-14,2026-03-19,2026-03-19,190,190,Delivered
PO-15324,MED011,LOC005,SUP011,2026-03-14,2026-03-19,2026-03-19,170,170,Delivered
PO-15325,MED014,LOC004,SUP007,2026-03-14,2026-03-17,2026-03-17,80,80,Delivered
PO-15326,MED019,LOC002,SUP015,2026-03-14,2026-03-17,2026-03-20,570,570,Delayed
PO-15327,MED019,LOC005,SUP015,2026-03-14,2026-03-17,2026-03-17,420,420,Delivered
PO-15328,MED020,LOC003,SUP004,2026-03-14,2026-03-19,2026-03-19,800,800,Delivered
PO-15329,MED024,LOC004,SUP009,2026-03-14,2026-03-19,2026-03-19,300,300,Delivered
PO-15330,MED024,LOC005,SUP009,2026-03-14,2026-03-19,2026-03-19,580,580,Delivered
PO-15331,MED024,LOC006,SUP009,2026-03-14,2026-03-19,2026-03-19,1380,1380,Delivered
PO-15332,MED025,LOC003,SUP002,2026-03-14,2026-03-19,2026-03-19,1590,1590,Delivered
PO-15333,MED027,LOC005,SUP009,2026-03-14,2026-03-19,2026-03-19,310,310,Delivered
PO-15334,MED046,LOC004,SUP015,2026-03-14,2026-03-18,2026-03-18,160,160,Delivered
PO-15335,MED054,LOC002,SUP015,2026-03-14,2026-03-16,2026-03-16,140,140,Delivered
PO-15336,MED056,LOC001,SUP005,2026-03-14,2026-03-19,2026-03-19,930,930,Delivered
PO-15337,MED059,LOC004,SUP015,2026-03-14,2026-03-17,2026-03-29,80,80,Delayed
PO-15338,MED064,LOC006,SUP005,2026-03-14,2026-03-19,2026-03-19,1850,1850,Delivered
PO-15339,MED071,LOC002,SUP014,2026-03-14,2026-03-20,2026-03-22,70,70,Delayed
PO-15340,MED073,LOC001,SUP004,2026-03-14,2026-03-20,2026-03-20,220,220,Delivered
PO-15341,MED002,LOC006,SUP010,2026-03-15,2026-03-22,2026-03-22,710,710,Delivered
PO-15342,MED004,LOC001,SUP001,2026-03-15,2026-03-19,2026-03-19,440,440,Delivered
PO-15343,MED007,LOC005,SUP011,2026-03-15,2026-03-18,2026-03-18,490,490,Delivered
PO-15344,MED011,LOC006,SUP011,2026-03-15,2026-03-20,2026-03-20,390,390,Delivered
PO-15345,MED016,LOC001,SUP001,2026-03-15,2026-03-19,2026-03-19,2470,2470,Delivered
PO-15346,MED025,LOC006,SUP002,2026-03-15,2026-03-20,2026-03-20,1760,1760,Delivered
PO-15347,MED029,LOC003,SUP015,2026-03-15,2026-03-18,2026-03-18,270,270,Delivered
PO-15348,MED032,LOC002,SUP009,2026-03-15,2026-03-18,2026-03-18,230,230,Delivered
PO-15349,MED032,LOC003,SUP009,2026-03-15,2026-03-18,2026-03-18,520,520,Delivered
PO-15350,MED036,LOC003,SUP003,2026-03-15,2026-03-17,2026-03-17,1770,1770,Delivered
PO-15351,MED036,LOC006,SUP003,2026-03-15,2026-03-17,2026-03-17,1780,1780,Delivered
PO-15352,MED039,LOC001,SUP006,2026-03-15,2026-03-23,2026-03-23,70,70,Delivered
PO-15353,MED039,LOC002,SUP006,2026-03-15,2026-03-23,2026-03-23,50,50,Delivered
PO-15354,MED039,LOC006,SUP006,2026-03-15,2026-03-23,2026-03-23,60,60,Delivered
PO-15355,MED041,LOC004,SUP015,2026-03-15,2026-03-17,2026-03-17,50,50,Delivered
PO-15356,MED042,LOC004,SUP003,2026-03-15,2026-03-17,2026-03-17,110,110,Delivered
PO-15357,MED043,LOC002,SUP003,2026-03-15,2026-03-17,2026-03-17,120,120,Delivered
PO-15358,MED044,LOC006,SUP010,2026-03-15,2026-03-20,2026-03-20,400,400,Delivered
PO-15359,MED052,LOC002,SUP015,2026-03-15,2026-03-18,2026-03-18,160,160,Delivered
PO-15360,MED052,LOC004,SUP015,2026-03-15,2026-03-18,2026-03-18,80,80,Delivered
PO-15361,MED053,LOC005,SUP010,2026-03-15,2026-03-21,2026-03-21,100,100,Delivered
PO-15362,MED068,LOC007,SUP004,2026-03-15,2026-03-21,2026-03-21,250,250,Delivered
PO-15363,MED071,LOC005,SUP014,2026-03-15,2026-03-21,2026-03-21,50,50,Delivered
PO-15364,MED072,LOC002,SUP006,2026-03-15,2026-03-22,2026-03-22,50,50,Delivered
PO-15365,MED073,LOC003,SUP004,2026-03-15,2026-03-21,2026-03-21,180,180,Delivered
PO-15366,MED075,LOC002,SUP004,2026-03-15,2026-03-21,2026-03-21,330,330,Delivered
PO-15367,MED002,LOC005,SUP010,2026-03-16,2026-03-23,2026-03-23,240,240,Delivered
PO-15368,MED003,LOC001,SUP001,2026-03-16,2026-03-19,2026-03-19,350,350,Delivered
PO-15369,MED004,LOC006,SUP001,2026-03-16,2026-03-20,2026-03-20,440,440,Delivered
PO-15370,MED009,LOC001,SUP007,2026-03-16,2026-03-20,2026-03-20,1730,1730,Delivered
PO-15371,MED010,LOC004,SUP007,2026-03-16,2026-03-20,2026-03-20,160,160,Delivered
PO-15372,MED011,LOC004,SUP011,2026-03-16,2026-03-21,2026-03-23,80,80,Delayed
PO-15373,MED016,LOC003,SUP001,2026-03-16,2026-03-20,2026-03-20,1850,1850,Delivered
PO-15374,MED016,LOC004,SUP001,2026-03-16,2026-03-20,2026-03-20,320,320,Delivered
PO-15375,MED017,LOC006,SUP001,2026-03-16,2026-03-21,2026-03-21,1130,1130,Delivered
PO-15376,MED021,LOC001,SUP002,2026-03-16,2026-03-20,2026-03-21,1850,1850,Delayed
PO-15377,MED021,LOC002,SUP002,2026-03-16,2026-03-20,2026-03-20,720,720,Delivered
PO-15378,MED021,LOC004,SUP002,2026-03-16,2026-03-20,2026-03-20,250,250,Delivered
PO-15379,MED024,LOC003,SUP009,2026-03-16,2026-03-21,2026-03-21,1610,1610,Delivered
PO-15380,MED026,LOC003,SUP002,2026-03-16,2026-03-22,2026-03-22,1890,1890,Delivered
PO-15381,MED027,LOC001,SUP009,2026-03-16,2026-03-21,2026-03-21,900,900,Delivered
PO-15382,MED027,LOC003,SUP009,2026-03-16,2026-03-21,2026-03-21,700,700,Delivered
PO-15383,MED030,LOC002,SUP004,2026-03-16,2026-03-21,2026-03-21,110,110,Delivered
PO-15384,MED031,LOC002,SUP015,2026-03-16,2026-03-19,2026-03-19,570,570,Delivered
PO-15385,MED037,LOC002,SUP015,2026-03-16,2026-03-20,2026-03-20,1040,1040,Delivered
PO-15386,MED038,LOC004,SUP015,2026-03-16,2026-03-18,2026-03-18,50,50,Delivered
PO-15387,MED040,LOC007,SUP004,2026-03-16,2026-03-21,2026-03-21,50,50,Delivered
PO-15388,MED041,LOC005,SUP015,2026-03-16,2026-03-18,2026-03-18,80,80,Delivered
PO-15389,MED042,LOC007,SUP003,2026-03-16,2026-03-18,2026-03-18,50,50,Delivered
PO-15390,MED044,LOC007,SUP010,2026-03-16,2026-03-21,2026-03-21,50,50,Delivered
PO-15391,MED046,LOC001,SUP015,2026-03-16,2026-03-20,2026-03-20,1140,1140,Delivered
PO-15392,MED051,LOC004,SUP015,2026-03-16,2026-03-18,2026-03-18,360,360,Delivered
PO-15393,MED052,LOC003,SUP015,2026-03-16,2026-03-19,2026-03-19,320,320,Delivered
PO-15394,MED053,LOC004,SUP010,2026-03-16,2026-03-22,2026-03-22,60,60,Delivered
PO-15395,MED057,LOC005,SUP008,2026-03-16,2026-03-20,2026-03-20,260,260,Delivered
PO-15396,MED059,LOC002,SUP015,2026-03-16,2026-03-19,2026-03-31,240,240,Delayed
PO-15397,MED063,LOC001,SUP004,2026-03-16,2026-03-23,2026-03-23,530,530,Delivered
PO-15398,MED064,LOC003,SUP005,2026-03-16,2026-03-21,2026-03-21,2080,2080,Delivered
PO-15399,MED067,LOC003,SUP012,2026-03-16,2026-03-22,2026-03-22,830,830,Delivered
PO-15400,MED067,LOC007,SUP012,2026-03-16,2026-03-22,2026-03-22,70,70,Delivered
PO-15401,MED074,LOC002,SUP006,2026-03-16,2026-03-24,2026-03-24,50,50,Delivered
PO-15402,MED002,LOC004,SUP010,2026-03-17,2026-03-24,2026-03-24,80,80,Delivered
PO-15403,MED004,LOC004,SUP001,2026-03-17,2026-03-21,2026-03-21,70,70,Delivered
PO-15404,MED005,LOC003,SUP001,2026-03-17,2026-03-22,2026-03-22,300,300,Delivered
PO-15405,MED008,LOC003,SUP001,2026-03-17,2026-03-22,2026-03-22,470,470,Delivered
PO-15406,MED008,LOC006,SUP001,2026-03-17,2026-03-22,2026-03-22,480,480,Delivered
PO-15407,MED009,LOC002,SUP007,2026-03-17,2026-03-21,2026-03-21,630,630,Delivered
PO-15408,MED010,LOC001,SUP007,2026-03-17,2026-03-21,2026-03-21,1010,1010,Delivered
PO-15409,MED010,LOC002,SUP007,2026-03-17,2026-03-21,2026-03-21,410,410,Delivered
PO-15410,MED010,LOC003,SUP007,2026-03-17,2026-03-21,2026-03-21,840,840,Delivered
PO-15411,MED013,LOC001,SUP007,2026-03-17,2026-03-22,2026-03-22,330,330,Delivered
PO-15412,MED013,LOC003,SUP007,2026-03-17,2026-03-22,2026-03-22,260,260,Delivered
PO-15413,MED017,LOC003,SUP001,2026-03-17,2026-03-22,2026-03-22,1150,1150,Delivered
PO-15414,MED020,LOC006,SUP004,2026-03-17,2026-03-22,2026-03-22,670,670,Delivered
PO-15415,MED021,LOC006,SUP002,2026-03-17,2026-03-21,2026-03-21,1270,1270,Delivered
PO-15416,MED025,LOC001,SUP002,2026-03-17,2026-03-22,2026-03-22,2140,2140,Delivered
PO-15417,MED025,LOC002,SUP002,2026-03-17,2026-03-22,2026-03-22,850,850,Delivered
PO-15418,MED026,LOC001,SUP002,2026-03-17,2026-03-23,2026-03-23,2480,2480,Delivered
PO-15419,MED028,LOC001,SUP002,2026-03-17,2026-03-22,2026-03-22,820,820,Delivered
PO-15420,MED030,LOC005,SUP004,2026-03-17,2026-03-22,2026-03-22,70,70,Delivered
PO-15421,MED034,LOC002,SUP013,2026-03-17,2026-03-23,2026-03-23,120,120,Delivered
PO-15422,MED043,LOC007,SUP003,2026-03-17,2026-03-19,2026-03-19,50,50,Delivered
PO-15423,MED045,LOC001,SUP004,2026-03-17,2026-03-22,2026-03-22,790,790,Delivered
PO-15424,MED046,LOC002,SUP015,2026-03-17,2026-03-21,2026-03-21,480,480,Delivered
PO-15425,MED049,LOC005,SUP015,2026-03-17,2026-03-20,2026-03-20,800,800,Delivered
PO-15426,MED058,LOC001,SUP008,2026-03-17,2026-03-22,2026-03-22,750,750,Delivered
PO-15427,MED058,LOC005,SUP008,2026-03-17,2026-03-22,2026-03-22,230,230,Delivered
PO-15428,MED058,LOC006,SUP008,2026-03-17,2026-03-22,2026-03-22,610,610,Delivered
PO-15429,MED059,LOC007,SUP015,2026-03-17,2026-03-20,2026-03-20,50,50,Delivered
PO-15430,MED062,LOC002,SUP004,2026-03-17,2026-03-22,2026-03-22,590,590,Delivered
PO-15431,MED065,LOC004,SUP015,2026-03-17,2026-03-19,2026-03-19,120,120,Delivered
PO-15432,MED065,LOC006,SUP015,2026-03-17,2026-03-19,2026-03-19,630,630,Delivered
PO-15433,MED072,LOC005,SUP006,2026-03-17,2026-03-24,2026-03-24,50,50,Delivered
PO-15434,MED074,LOC001,SUP006,2026-03-17,2026-03-25,2026-03-25,100,100,Delivered
PO-15435,MED074,LOC007,SUP006,2026-03-17,2026-03-25,2026-03-25,50,50,Delivered
PO-15436,MED002,LOC001,SUP010,2026-03-18,2026-03-25,2026-03-25,600,600,Delivered
PO-15437,MED006,LOC001,SUP001,2026-03-18,2026-03-23,2026-03-23,1100,1100,Delivered
PO-15438,MED006,LOC004,SUP001,2026-03-18,2026-03-23,2026-03-23,150,150,Delivered
PO-15439,MED008,LOC002,SUP001,2026-03-18,2026-03-23,2026-03-23,230,230,Delivered
PO-15440,MED009,LOC003,SUP007,2026-03-18,2026-03-22,2026-03-22,1280,1280,Delivered
PO-15441,MED011,LOC003,SUP011,2026-03-18,2026-03-23,2026-03-23,410,410,Delivered
PO-15442,MED012,LOC003,SUP007,2026-03-18,2026-03-22,2026-03-22,660,660,Delivered
PO-15443,MED012,LOC004,SUP007,2026-03-18,2026-03-22,2026-03-22,110,110,Delivered
PO-15444,MED015,LOC007,SUP011,2026-03-18,2026-03-21,2026-03-21,150,150,Delivered
PO-15445,MED021,LOC007,SUP002,2026-03-18,2026-03-22,2026-03-22,120,120,Delivered
PO-15446,MED022,LOC006,SUP002,2026-03-18,2026-03-22,2026-03-23,790,790,Delayed
PO-15447,MED024,LOC001,SUP009,2026-03-18,2026-03-23,2026-03-23,1950,1950,Delivered
PO-15448,MED024,LOC002,SUP009,2026-03-18,2026-03-23,2026-03-23,790,790,Delivered
PO-15449,MED028,LOC007,SUP002,2026-03-18,2026-03-23,2026-03-23,50,50,Delivered
PO-15450,MED031,LOC005,SUP015,2026-03-18,2026-03-21,2026-03-21,510,510,Delivered
PO-15451,MED031,LOC007,SUP015,2026-03-18,2026-03-21,2026-03-21,90,90,Delivered
PO-15452,MED042,LOC001,SUP003,2026-03-18,2026-03-20,2026-03-20,860,860,Delivered
PO-15453,MED043,LOC003,SUP003,2026-03-18,2026-03-20,2026-03-20,240,240,Delivered
PO-15454,MED045,LOC004,SUP004,2026-03-18,2026-03-23,2026-03-23,120,120,Delivered
PO-15455,MED045,LOC005,SUP004,2026-03-18,2026-03-23,2026-03-23,290,290,Delivered
PO-15456,MED045,LOC007,SUP004,2026-03-18,2026-03-23,2026-03-23,70,70,Delivered
PO-15457,MED046,LOC003,SUP015,2026-03-18,2026-03-22,2026-03-22,900,900,Delivered
PO-15458,MED051,LOC001,SUP015,2026-03-18,2026-03-20,2026-03-20,2530,2530,Delivered
PO-15459,MED054,LOC006,SUP015,2026-03-18,2026-03-20,2026-03-20,310,310,Delivered
PO-15460,MED056,LOC005,SUP005,2026-03-18,2026-03-23,2026-03-24,300,300,Delayed
PO-15461,MED056,LOC007,SUP005,2026-03-18,2026-03-23,2026-03-23,60,60,Delivered
PO-15462,MED063,LOC005,SUP004,2026-03-18,2026-03-25,2026-03-25,140,140,Delivered
PO-15463,MED064,LOC007,SUP005,2026-03-18,2026-03-23,2026-03-23,130,130,Delivered
PO-15464,MED069,LOC002,SUP004,2026-03-18,2026-03-25,2026-03-25,1280,1280,Delivered
PO-15465,MED069,LOC005,SUP004,2026-03-18,2026-03-25,2026-03-25,1030,1030,Delivered
PO-15466,MED071,LOC001,SUP014,2026-03-18,2026-03-24,2026-03-24,170,170,Delivered
PO-15467,MED075,LOC005,SUP004,2026-03-18,2026-03-24,2026-03-24,310,310,Delivered
PO-15468,MED075,LOC007,SUP004,2026-03-18,2026-03-24,2026-03-24,50,50,Delivered
PO-15469,MED002,LOC002,SUP010,2026-03-19,2026-03-26,2026-03-26,240,240,Delivered
PO-15470,MED004,LOC002,SUP001,2026-03-19,2026-03-23,2026-03-23,190,190,Delivered
PO-15471,MED005,LOC001,SUP001,2026-03-19,2026-03-24,2026-03-24,370,370,Delivered
PO-15472,MED013,LOC005,SUP007,2026-03-19,2026-03-24,2026-03-24,100,100,Delivered
PO-15473,MED017,LOC001,SUP001,2026-03-19,2026-03-24,2026-03-24,1500,1500,Delivered
PO-15474,MED024,LOC007,SUP009,2026-03-19,2026-03-24,2026-03-27,120,120,Delayed
PO-15475,MED029,LOC005,SUP015,2026-03-19,2026-03-22,2026-03-22,130,130,Delivered
PO-15476,MED030,LOC003,SUP004,2026-03-19,2026-03-24,2026-03-24,200,200,Delivered
PO-15477,MED032,LOC004,SUP009,2026-03-19,2026-03-22,2026-03-22,90,90,Delivered
PO-15478,MED035,LOC002,SUP015,2026-03-19,2026-03-21,2026-03-21,110,110,Delivered
PO-15479,MED037,LOC003,SUP015,2026-03-19,2026-03-23,2026-03-23,1980,1980,Delivered
PO-15480,MED037,LOC007,SUP015,2026-03-19,2026-03-23,2026-03-23,130,130,Delivered
PO-15481,MED038,LOC003,SUP015,2026-03-19,2026-03-21,2026-03-21,120,120,Delivered
PO-15482,MED041,LOC002,SUP015,2026-03-19,2026-03-21,2026-03-21,100,100,Delivered
PO-15483,MED042,LOC003,SUP003,2026-03-19,2026-03-21,2026-03-21,730,730,Delivered
PO-15484,MED047,LOC003,SUP015,2026-03-19,2026-03-22,2026-03-22,600,600,Delivered
PO-15485,MED048,LOC003,SUP015,2026-03-19,2026-03-21,2026-03-21,430,430,Delivered
PO-15486,MED048,LOC004,SUP015,2026-03-19,2026-03-21,2026-03-21,80,80,Delivered
PO-15487,MED049,LOC004,SUP015,2026-03-19,2026-03-22,2026-03-22,330,330,Delivered
PO-15488,MED053,LOC002,SUP010,2026-03-19,2026-03-25,2026-03-25,130,130,Delivered
PO-15489,MED054,LOC005,SUP015,2026-03-19,2026-03-21,2026-03-21,180,180,Delivered
PO-15490,MED059,LOC003,SUP015,2026-03-19,2026-03-22,2026-03-22,510,510,Delivered
PO-15491,MED062,LOC006,SUP004,2026-03-19,2026-03-24,2026-03-24,1060,1060,Delivered
PO-15492,MED064,LOC002,SUP005,2026-03-19,2026-03-24,2026-03-24,1060,1060,Delivered
PO-15493,MED069,LOC003,SUP004,2026-03-19,2026-03-26,2026-03-26,2570,2570,Delivered
PO-15494,MED069,LOC007,SUP004,2026-03-19,2026-03-26,2026-03-26,190,190,Delivered
PO-15495,MED070,LOC003,SUP004,2026-03-19,2026-03-25,2026-03-25,430,430,Delivered
PO-15496,MED071,LOC004,SUP014,2026-03-19,2026-03-25,2026-03-25,50,50,Delivered
PO-15497,MED072,LOC004,SUP006,2026-03-19,2026-03-26,2026-03-28,50,50,Delayed
PO-15498,MED075,LOC001,SUP004,2026-03-19,2026-03-25,2026-03-25,890,890,Delivered
PO-15499,MED001,LOC003,SUP001,2026-03-20,2026-03-25,2026-03-25,700,700,Delivered
PO-15500,MED003,LOC002,SUP001,2026-03-20,2026-03-23,2026-03-23,150,150,Delivered
PO-15501,MED003,LOC006,SUP001,2026-03-20,2026-03-23,2026-03-23,380,380,Delivered
PO-15502,MED005,LOC005,SUP001,2026-03-20,2026-03-25,2026-03-25,100,100,Delivered
PO-15503,MED009,LOC004,SUP007,2026-03-20,2026-03-24,2026-03-24,250,250,Delivered
PO-15504,MED010,LOC005,SUP007,2026-03-20,2026-03-24,2026-03-24,360,360,Delivered
PO-15505,MED011,LOC007,SUP011,2026-03-20,2026-03-25,2026-03-25,120,120,Delivered
PO-15506,MED012,LOC005,SUP007,2026-03-20,2026-03-24,2026-03-24,280,280,Delivered
PO-15507,MED016,LOC002,SUP001,2026-03-20,2026-03-24,2026-03-24,1000,1000,Delivered
PO-15508,MED017,LOC005,SUP001,2026-03-20,2026-03-25,2026-03-25,470,470,Delivered
PO-15509,MED018,LOC004,SUP001,2026-03-20,2026-03-23,2026-03-23,300,300,Delivered
PO-15510,MED020,LOC001,SUP004,2026-03-20,2026-03-25,2026-03-25,1030,1030,Delivered
PO-15511,MED020,LOC007,SUP004,2026-03-20,2026-03-25,2026-03-25,240,240,Delivered
PO-15512,MED023,LOC002,SUP002,2026-03-20,2026-03-24,2026-03-24,500,500,Delivered
PO-15513,MED023,LOC007,SUP002,2026-03-20,2026-03-24,2026-03-24,70,70,Delivered
PO-15514,MED028,LOC004,SUP002,2026-03-20,2026-03-25,2026-03-25,110,110,Delivered
PO-15515,MED029,LOC006,SUP015,2026-03-20,2026-03-23,2026-03-23,200,200,Delivered
PO-15516,MED030,LOC006,SUP004,2026-03-20,2026-03-25,2026-03-26,180,180,Delayed
PO-15517,MED031,LOC001,SUP015,2026-03-20,2026-03-23,2026-03-23,1520,1520,Delivered
PO-15518,MED032,LOC005,SUP009,2026-03-20,2026-03-23,2026-03-23,210,210,Delivered
PO-15519,MED035,LOC001,SUP015,2026-03-20,2026-03-22,2026-03-22,300,300,Delivered
PO-15520,MED035,LOC003,SUP015,2026-03-20,2026-03-22,2026-03-22,210,210,Delivered
PO-15521,MED036,LOC005,SUP003,2026-03-20,2026-03-22,2026-03-22,840,840,Delivered
PO-15522,MED045,LOC002,SUP004,2026-03-20,2026-03-25,2026-03-25,330,330,Delivered
PO-15523,MED050,LOC002,SUP005,2026-03-20,2026-03-24,2026-03-24,1270,1270,Delivered
PO-15524,MED051,LOC002,SUP015,2026-03-20,2026-03-22,2026-03-22,1000,1000,Delivered
PO-15525,MED051,LOC006,SUP015,2026-03-20,2026-03-22,2026-03-22,1730,1730,Delivered
PO-15526,MED053,LOC006,SUP010,2026-03-20,2026-03-26,2026-03-26,320,320,Delivered
PO-15527,MED054,LOC007,SUP015,2026-03-20,2026-03-22,2026-03-22,50,50,Delivered
PO-15528,MED055,LOC005,SUP015,2026-03-20,2026-03-23,2026-03-23,340,340,Delivered
PO-15529,MED057,LOC003,SUP008,2026-03-20,2026-03-24,2026-03-24,560,560,Delivered
PO-15530,MED060,LOC002,SUP015,2026-03-20,2026-03-22,2026-03-22,50,50,Delivered
PO-15531,MED061,LOC004,SUP004,2026-03-20,2026-03-27,2026-03-27,130,130,Delivered
PO-15532,MED062,LOC001,SUP004,2026-03-20,2026-03-25,2026-03-25,1440,1440,Delivered
PO-15533,MED065,LOC001,SUP015,2026-03-20,2026-03-22,2026-03-22,970,970,Delivered
PO-15534,MED065,LOC002,SUP015,2026-03-20,2026-03-22,2026-03-22,370,370,Delivered
PO-15535,MED066,LOC001,SUP004,2026-03-20,2026-03-26,2026-03-26,1190,1190,Delivered
PO-15536,MED066,LOC006,SUP004,2026-03-20,2026-03-26,2026-03-26,930,930,Delivered
PO-15537,MED067,LOC006,SUP012,2026-03-20,2026-03-26,2026-03-26,810,810,Delivered
PO-15538,MED068,LOC001,SUP004,2026-03-20,2026-03-26,2026-03-26,4360,4360,Delivered
PO-15539,MED069,LOC001,SUP004,2026-03-20,2026-03-27,2026-03-27,3120,3120,Delivered
PO-15540,MED070,LOC005,SUP004,2026-03-20,2026-03-26,2026-03-26,200,200,Delivered
PO-15541,MED001,LOC006,SUP001,2026-03-21,2026-03-26,2026-03-26,1030,1030,Delivered
PO-15542,MED005,LOC002,SUP001,2026-03-21,2026-03-26,2026-03-26,150,150,Delivered
