inventory_id,medication_id,location_id,snapshot_date,quantity_on_hand,reorder_level,average_daily_usage,days_of_supply
INV-20260204-MED015-LOC006,MED015,LOC006,2026-02-04,551,314,28.5,19.3
INV-20260204-MED015-LOC007,MED015,LOC007,2026-02-04,137,82,7.43,18.4
INV-20260204-MED016-LOC001,MED016,LOC001,2026-02-04,2657,1790,149.14,17.8
INV-20260204-MED016-LOC002,MED016,LOC002,2026-02-04,1234,702,58.43,21.1
INV-20260204-MED016-LOC003,MED016,LOC003,2026-02-04,2193,1418,118.14,18.6
INV-20260204-MED016-LOC004,MED016,LOC004,2026-02-04,316,254,21.14,14.9
INV-20260204-MED016-LOC005,MED016,LOC005,2026-02-04,1064,585,48.71,21.8
INV-20260204-MED016-LOC006,MED016,LOC006,2026-02-04,1239,1335,111.21,11.1
INV-20260204-MED016-LOC007,MED016,LOC007,2026-02-04,184,99,8.21,22.4
INV-20260204-MED017-LOC001,MED017,LOC001,2026-02-04,2238,1234,94.86,23.6
INV-20260204-MED017-LOC002,MED017,LOC002,2026-02-04,353,528,40.57,8.7
INV-20260204-MED017-LOC003,MED017,LOC003,2026-02-04,676,895,68.79,9.8
INV-20260204-MED017-LOC004,MED017,LOC004,2026-02-04,159,191,14.64,10.9
INV-20260204-MED017-LOC005,MED017,LOC005,2026-02-04,730,405,31.14,23.4
INV-20260204-MED017-LOC006,MED017,LOC006,2026-02-04,1510,905,69.57,21.7
INV-20260204-MED017-LOC007,MED017,LOC007,2026-02-04,127,78,6.0,21.2
INV-20260204-MED018-LOC001,MED018,LOC001,2026-02-04,2689,1268,115.21,23.3
INV-20260204-MED018-LOC002,MED018,LOC002,2026-02-04,440,532,48.36,9.1
INV-20260204-MED018-LOC003,MED018,LOC003,2026-02-04,796,1018,92.5,8.6
INV-20260204-MED018-LOC004,MED018,LOC004,2026-02-04,335,169,15.36,21.8
INV-20260204-MED018-LOC005,MED018,LOC005,2026-02-04,516,413,37.5,13.8
INV-20260204-MED018-LOC006,MED018,LOC006,2026-02-04,1987,892,81.07,24.5
INV-20260204-MED018-LOC007,MED018,LOC007,2026-02-04,139,77,6.93,20.1
INV-20260204-MED019-LOC001,MED019,LOC001,2026-02-04,1540,828,75.21,20.5
INV-20260204-MED019-LOC002,MED019,LOC002,2026-02-04,477,323,29.29,16.3
INV-20260204-MED019-LOC003,MED019,LOC003,2026-02-04,1526,676,61.43,24.8
INV-20260204-MED019-LOC004,MED019,LOC004,2026-02-04,106,125,11.29,9.4
INV-20260204-MED019-LOC005,MED019,LOC005,2026-02-04,309,261,23.64,13.1
INV-20260204-MED019-LOC006,MED019,LOC006,2026-02-04,1197,605,55.0,21.8
INV-20260204-MED019-LOC007,MED019,LOC007,2026-02-04,61,47,4.21,14.5
INV-20260204-MED020-LOC001,MED020,LOC001,2026-02-04,1594,848,65.21,24.4
INV-20260204-MED020-LOC002,MED020,LOC002,2026-02-04,269,354,27.21,9.9
INV-20260204-MED020-LOC003,MED020,LOC003,2026-02-04,1046,661,50.79,20.6
INV-20260204-MED020-LOC004,MED020,LOC004,2026-02-04,154,115,8.79,17.5
INV-20260204-MED020-LOC005,MED020,LOC005,2026-02-04,161,278,21.36,7.5
INV-20260204-MED020-LOC006,MED020,LOC006,2026-02-04,900,627,48.21,18.7
INV-20260204-MED020-LOC007,MED020,LOC007,2026-02-04,133,196,15.07,8.8
INV-20260204-MED021-LOC001,MED021,LOC001,2026-02-04,2056,1233,102.71,20.0
INV-20260204-MED021-LOC002,MED021,LOC002,2026-02-04,767,495,41.21,18.6
INV-20260204-MED021-LOC003,MED021,LOC003,2026-02-04,1324,994,82.79,16.0
INV-20260204-MED021-LOC004,MED021,LOC004,2026-02-04,246,194,16.14,15.2
INV-20260204-MED021-LOC005,MED021,LOC005,2026-02-04,315,433,36.07,8.7
INV-20260204-MED021-LOC006,MED021,LOC006,2026-02-04,1356,930,77.43,17.5
INV-20260204-MED021-LOC007,MED021,LOC007,2026-02-04,110,61,5.07,21.7
INV-20260204-MED022-LOC001,MED022,LOC001,2026-02-04,1010,756,62.93,16.0
INV-20260204-MED022-LOC002,MED022,LOC002,2026-02-04,218,294,24.5,8.9
INV-20260204-MED022-LOC003,MED022,LOC003,2026-02-04,600,580,48.29,12.4
INV-20260204-MED022-LOC004,MED022,LOC004,2026-02-04,142,90,7.43,19.1
INV-20260204-MED022-LOC005,MED022,LOC005,2026-02-04,466,235,19.57,23.8
INV-20260204-MED022-LOC006,MED022,LOC006,2026-02-04,840,591,49.21,17.1
INV-20260204-MED022-LOC007,MED022,LOC007,2026-02-04,79,36,2.93,27.0
INV-20260204-MED023-LOC001,MED023,LOC001,2026-02-04,2583,1428,119.0,21.7
INV-20260204-MED023-LOC002,MED023,LOC002,2026-02-04,582,548,45.64,12.8
INV-20260204-MED023-LOC003,MED023,LOC003,2026-02-04,1797,1105,92.07,19.5
INV-20260204-MED023-LOC004,MED023,LOC004,2026-02-04,242,202,16.79,14.4
INV-20260204-MED023-LOC005,MED023,LOC005,2026-02-04,537,444,37.0,14.5
INV-20260204-MED023-LOC006,MED023,LOC006,2026-02-04,1851,1062,88.43,20.9
INV-20260204-MED023-LOC007,MED023,LOC007,2026-02-04,66,84,6.93,9.5
INV-20260204-MED024-LOC001,MED024,LOC001,2026-02-04,2819,1557,119.71,23.5
INV-20260204-MED024-LOC002,MED024,LOC002,2026-02-04,1132,635,48.79,23.2
INV-20260204-MED024-LOC003,MED024,LOC003,2026-02-04,2119,1237,95.14,22.3
INV-20260204-MED024-LOC004,MED024,LOC004,2026-02-04,360,199,15.29,23.5
INV-20260204-MED024-LOC005,MED024,LOC005,2026-02-04,622,551,42.36,14.7
INV-20260204-MED024-LOC006,MED024,LOC006,2026-02-04,1793,1180,90.71,19.8
INV-20260204-MED024-LOC007,MED024,LOC007,2026-02-04,154,97,7.43,20.7
INV-20260204-MED025-LOC001,MED025,LOC001,2026-02-04,2626,2647,203.57,12.9
INV-20260204-MED025-LOC002,MED025,LOC002,2026-02-04,952,1029,79.14,12.0
INV-20260204-MED025-LOC003,MED025,LOC003,2026-02-04,1925,1949,149.86,12.8
INV-20260204-MED025-LOC004,MED025,LOC004,2026-02-04,635,383,29.43,21.6
INV-20260204-MED025-LOC005,MED025,LOC005,2026-02-04,1235,872,67.07,18.4
INV-20260204-MED025-LOC006,MED025,LOC006,2026-02-04,1987,1858,142.86,13.9
INV-20260204-MED025-LOC007,MED025,LOC007,2026-02-04,109,137,10.5,10.4
INV-20260204-MED026-LOC001,MED026,LOC001,2026-02-04,1977,2261,161.5,12.2
INV-20260204-MED026-LOC002,MED026,LOC002,2026-02-04,1013,910,65.0,15.6
INV-20260204-MED026-LOC003,MED026,LOC003,2026-02-04,1227,1793,128.07,9.6
INV-20260204-MED026-LOC004,MED026,LOC004,2026-02-04,344,316,22.57,15.2
INV-20260204-MED026-LOC005,MED026,LOC005,2026-02-04,894,742,53.0,16.9
INV-20260204-MED026-LOC006,MED026,LOC006,2026-02-04,1986,1603,114.43,17.4
INV-20260204-MED026-LOC007,MED026,LOC007,2026-02-04,137,113,8.07,17.0
INV-20260204-MED027-LOC001,MED027,LOC001,2026-02-04,1150,988,76.0,15.1
INV-20260204-MED027-LOC002,MED027,LOC002,2026-02-04,265,381,29.29,9.0
INV-20260204-MED027-LOC003,MED027,LOC003,2026-02-04,864,811,62.36,13.9
INV-20260204-MED027-LOC004,MED027,LOC004,2026-02-04,240,156,11.93,20.1
INV-20260204-MED027-LOC005,MED027,LOC005,2026-02-04,344,345,26.5,13.0
INV-20260204-MED027-LOC006,MED027,LOC006,2026-02-04,529,790,60.71,8.7
INV-20260204-MED027-LOC007,MED027,LOC007,2026-02-04,84,59,4.5,18.7
INV-20260204-MED028-LOC001,MED028,LOC001,2026-02-04,424,551,42.36,10.0
INV-20260204-MED028-LOC002,MED028,LOC002,2026-02-04,223,247,18.93,11.8
INV-20260204-MED028-LOC003,MED028,LOC003,2026-02-04,383,506,38.86,9.9
INV-20260204-MED028-LOC004,MED028,LOC004,2026-02-04,150,88,6.71,22.4
INV-20260204-MED028-LOC005,MED028,LOC005,2026-02-04,190,210,16.14,11.8
INV-20260204-MED028-LOC006,MED028,LOC006,2026-02-04,329,435,33.43,9.8
INV-20260204-MED028-LOC007,MED028,LOC007,2026-02-04,17,33,2.5,6.8
INV-20260204-MED029-LOC001,MED029,LOC001,2026-02-04,199,197,17.86,11.1
INV-20260204-MED029-LOC002,MED029,LOC002,2026-02-04,73,79,7.14,10.2
INV-20260204-MED029-LOC003,MED029,LOC003,2026-02-04,153,145,13.14,11.6
INV-20260204-MED029-LOC004,MED029,LOC004,2026-02-04,34,38,3.43,9.9
INV-20260204-MED029-LOC005,MED029,LOC005,2026-02-04,119,68,6.14,19.4
INV-20260204-MED029-LOC006,MED029,LOC006,2026-02-04,189,147,13.29,14.2
INV-20260204-MED029-LOC007,MED029,LOC007,2026-02-04,42,7,0.57,73.7
INV-20260204-MED030-LOC001,MED030,LOC001,2026-02-04,211,194,14.86,14.2
INV-20260204-MED030-LOC002,MED030,LOC002,2026-02-04,124,86,6.57,18.9
INV-20260204-MED030-LOC003,MED030,LOC003,2026-02-04,114,162,12.43,9.2
INV-20260204-MED030-LOC004,MED030,LOC004,2026-02-04,46,25,1.86,24.7
INV-20260204-MED030-LOC005,MED030,LOC005,2026-02-04,83,47,3.57,23.2
INV-20260204-MED030-LOC006,MED030,LOC006,2026-02-04,112,155,11.86,9.4
INV-20260204-MED030-LOC007,MED030,LOC007,2026-02-04,56,8,0.57,98.2
INV-20260204-MED031-LOC001,MED031,LOC001,2026-02-04,1696,953,86.57,19.6
INV-20260204-MED031-LOC002,MED031,LOC002,2026-02-04,419,381,34.57,12.1
INV-20260204-MED031-LOC003,MED031,LOC003,2026-02-04,805,641,58.21,13.8
INV-20260204-MED031-LOC004,MED031,LOC004,2026-02-04,300,136,12.36,24.3
INV-20260204-MED031-LOC005,MED031,LOC005,2026-02-04,430,316,28.64,15.0
INV-20260204-MED031-LOC006,MED031,LOC006,2026-02-04,1348,664,60.36,22.3
INV-20260204-MED031-LOC007,MED031,LOC007,2026-02-04,90,41,3.64,24.7
INV-20260204-MED032-LOC001,MED032,LOC001,2026-02-04,909,378,34.36,26.5
INV-20260204-MED032-LOC002,MED032,LOC002,2026-02-04,200,157,14.21,14.1
INV-20260204-MED032-LOC003,MED032,LOC003,2026-02-04,418,312,28.29,14.8
INV-20260204-MED032-LOC004,MED032,LOC004,2026-02-04,90,59,5.29,17.0
INV-20260204-MED032-LOC005,MED032,LOC005,2026-02-04,205,137,12.43,16.5
INV-20260204-MED032-LOC006,MED032,LOC006,2026-02-04,236,330,30.0,7.9
INV-20260204-MED032-LOC007,MED032,LOC007,2026-02-04,14,16,1.43,9.8
INV-20260204-MED033-LOC001,MED033,LOC001,2026-02-04,262,187,13.29,19.7
INV-20260204-MED033-LOC002,MED033,LOC002,2026-02-04,116,66,4.71,24.6
INV-20260204-MED033-LOC003,MED033,LOC003,2026-02-04,213,141,10.07,21.2
INV-20260204-MED033-LOC004,MED033,LOC004,2026-02-04,46,22,1.57,29.3
INV-20260204-MED033-LOC005,MED033,LOC005,2026-02-04,109,76,5.36,20.3
INV-20260204-MED033-LOC006,MED033,LOC006,2026-02-04,167,112,8.0,20.9
INV-20260204-MED033-LOC007,MED033,LOC007,2026-02-04,55,7,0.5,110.0
INV-20260204-MED034-LOC001,MED034,LOC001,2026-02-04,418,294,21.0,19.9
INV-20260204-MED034-LOC002,MED034,LOC002,2026-02-04,61,132,9.36,6.5
INV-20260204-MED034-LOC003,MED034,LOC003,2026-02-04,336,240,17.14,19.6
INV-20260204-MED034-LOC004,MED034,LOC004,2026-02-04,65,40,2.79,23.3
INV-20260204-MED034-LOC005,MED034,LOC005,2026-02-04,94,112,7.93,11.9
INV-20260204-MED034-LOC006,MED034,LOC006,2026-02-04,236,252,17.93,13.2
INV-20260204-MED034-LOC007,MED034,LOC007,2026-02-04,9,20,1.36,6.6
INV-20260204-MED035-LOC001,MED035,LOC001,2026-02-04,272,159,15.86,17.2
INV-20260204-MED035-LOC002,MED035,LOC002,2026-02-04,74,54,5.36,13.8
INV-20260204-MED035-LOC003,MED035,LOC003,2026-02-04,174,108,10.71,16.2
INV-20260204-MED035-LOC004,MED035,LOC004,2026-02-04,35,21,2.07,16.9
INV-20260204-MED035-LOC005,MED035,LOC005,2026-02-04,136,56,5.57,24.4
INV-20260204-MED035-LOC006,MED035,LOC006,2026-02-04,185,128,12.79,14.5
INV-20260204-MED035-LOC007,MED035,LOC007,2026-02-04,17,5,0.5,34.0
INV-20260204-MED036-LOC001,MED036,LOC001,2026-02-04,1402,1259,125.86,11.1
INV-20260204-MED036-LOC002,MED036,LOC002,2026-02-04,1179,495,49.5,23.8
INV-20260204-MED036-LOC003,MED036,LOC003,2026-02-04,1196,950,94.93,12.6
INV-20260204-MED036-LOC004,MED036,LOC004,2026-02-04,396,168,16.79,23.6
INV-20260204-MED036-LOC005,MED036,LOC005,2026-02-04,670,403,40.21,16.7
INV-20260204-MED036-LOC006,MED036,LOC006,2026-02-04,960,929,92.86,10.3
INV-20260204-MED036-LOC007,MED036,LOC007,2026-02-04,149,66,6.57,22.7
INV-20260204-MED037-LOC001,MED037,LOC001,2026-02-04,2334,1813,151.07,15.4
INV-20260204-MED037-LOC002,MED037,LOC002,2026-02-04,1217,697,58.07,21.0
INV-20260204-MED037-LOC003,MED037,LOC003,2026-02-04,2581,1424,118.64,21.8
INV-20260204-MED037-LOC004,MED037,LOC004,2026-02-04,256,276,23.0,11.1
INV-20260204-MED037-LOC005,MED037,LOC005,2026-02-04,1169,622,51.79,22.6
INV-20260204-MED037-LOC006,MED037,LOC006,2026-02-04,1390,1356,112.93,12.3
INV-20260204-MED037-LOC007,MED037,LOC007,2026-02-04,107,114,9.5,11.3
INV-20260204-MED038-LOC001,MED038,LOC001,2026-02-04,64,58,5.79,11.1
INV-20260204-MED038-LOC002,MED038,LOC002,2026-02-04,64,30,2.93,21.8
INV-20260204-MED038-LOC003,MED038,LOC003,2026-02-04,112,61,6.07,18.5
INV-20260204-MED038-LOC004,MED038,LOC004,2026-02-04,53,8,0.79,67.1
INV-20260204-MED038-LOC005,MED038,LOC005,2026-02-04,68,28,2.71,25.1
INV-20260204-MED038-LOC006,MED038,LOC006,2026-02-04,62,50,4.93,12.6
INV-20260204-MED038-LOC007,MED038,LOC007,2026-02-04,24,5,0.29,82.8
INV-20260204-MED039-LOC001,MED039,LOC001,2026-02-04,73,80,5.0,14.6
INV-20260204-MED039-LOC002,MED039,LOC002,2026-02-04,55,28,1.71,32.2
INV-20260204-MED039-LOC003,MED039,LOC003,2026-02-04,59,67,4.14,14.3
INV-20260204-MED039-LOC004,MED039,LOC004,2026-02-04,32,16,1.0,32.0
INV-20260204-MED039-LOC005,MED039,LOC005,2026-02-04,28,28,1.71,16.4
INV-20260204-MED039-LOC006,MED039,LOC006,2026-02-04,80,114,7.07,11.3
INV-20260204-MED039-LOC007,MED039,LOC007,2026-02-04,257,5,0.1,2570.0
INV-20260204-MED040-LOC001,MED040,LOC001,2026-02-04,182,132,10.14,17.9
INV-20260204-MED040-LOC002,MED040,LOC002,2026-02-04,37,48,3.64,10.2
INV-20260204-MED040-LOC003,MED040,LOC003,2026-02-04,57,108,8.29,6.9
INV-20260204-MED040-LOC004,MED040,LOC004,2026-02-04,14,15,1.14,12.3
INV-20260204-MED040-LOC005,MED040,LOC005,2026-02-04,41,35,2.64,15.5
INV-20260204-MED040-LOC006,MED040,LOC006,2026-02-04,171,92,7.07,24.2
INV-20260204-MED040-LOC007,MED040,LOC007,2026-02-04,40,11,0.79,50.6
INV-20260204-MED041-LOC001,MED041,LOC001,2026-02-04,281,129,12.86,21.9
INV-20260204-MED041-LOC002,MED041,LOC002,2026-02-04,67,44,4.36,15.4
INV-20260204-MED041-LOC003,MED041,LOC003,2026-02-04,212,103,10.29,20.6
INV-20260204-MED041-LOC004,MED041,LOC004,2026-02-04,44,15,1.5,29.3
INV-20260204-MED041-LOC005,MED041,LOC005,2026-02-04,48,40,3.93,12.2
INV-20260204-MED041-LOC006,MED041,LOC006,2026-02-04,212,84,8.36,25.4
INV-20260204-MED041-LOC007,MED041,LOC007,2026-02-04,49,8,0.71,69.0
INV-20260204-MED042-LOC001,MED042,LOC001,2026-02-04,703,476,47.57,14.8
INV-20260204-MED042-LOC002,MED042,LOC002,2026-02-04,447,167,16.64,26.9
INV-20260204-MED042-LOC003,MED042,LOC003,2026-02-04,516,388,38.71,13.3
INV-20260204-MED042-LOC004,MED042,LOC004,2026-02-04,159,61,6.07,26.2
INV-20260204-MED042-LOC005,MED042,LOC005,2026-02-04,356,148,14.79,24.1
INV-20260204-MED042-LOC006,MED042,LOC006,2026-02-04,775,345,34.43,22.5
INV-20260204-MED042-LOC007,MED042,LOC007,2026-02-04,71,24,2.36,30.1
INV-20260204-MED043-LOC001,MED043,LOC001,2026-02-04,265,162,16.14,16.4
INV-20260204-MED043-LOC002,MED043,LOC002,2026-02-04,73,53,5.29,13.8
INV-20260204-MED043-LOC003,MED043,LOC003,2026-02-04,145,123,12.21,11.9
INV-20260204-MED043-LOC004,MED043,LOC004,2026-02-04,53,24,2.36,22.5
INV-20260204-MED043-LOC005,MED043,LOC005,2026-02-04,125,53,5.21,24.0
INV-20260204-MED043-LOC006,MED043,LOC006,2026-02-04,128,111,11.07,11.6
INV-20260204-MED043-LOC007,MED043,LOC007,2026-02-04,42,5,0.36,116.7
INV-20260204-MED044-LOC001,MED044,LOC001,2026-02-04,449,437,33.57,13.4
INV-20260204-MED044-LOC002,MED044,LOC002,2026-02-04,132,168,12.86,10.3
INV-20260204-MED044-LOC003,MED044,LOC003,2026-02-04,272,365,28.07,9.7
INV-20260204-MED044-LOC004,MED044,LOC004,2026-02-04,70,78,6.0,11.7
INV-20260204-MED044-LOC005,MED044,LOC005,2026-02-04,145,142,10.86,13.4
INV-20260204-MED044-LOC006,MED044,LOC006,2026-02-04,555,318,24.43,22.7
INV-20260204-MED044-LOC007,MED044,LOC007,2026-02-04,28,24,1.79,15.6
INV-20260204-MED045-LOC001,MED045,LOC001,2026-02-04,1130,703,54.07,20.9
INV-20260204-MED045-LOC002,MED045,LOC002,2026-02-04,498,313,24.07,20.7
INV-20260204-MED045-LOC003,MED045,LOC003,2026-02-04,483,548,42.14,11.5
INV-20260204-MED045-LOC004,MED045,LOC004,2026-02-04,55,80,6.14,9.0
INV-20260204-MED045-LOC005,MED045,LOC005,2026-02-04,186,224,17.21,10.8
INV-20260204-MED045-LOC006,MED045,LOC006,2026-02-04,672,503,38.64,17.4
INV-20260204-MED045-LOC007,MED045,LOC007,2026-02-04,26,32,2.43,10.7
INV-20260204-MED046-LOC001,MED046,LOC001,2026-02-04,1290,842,70.14,18.4
INV-20260204-MED046-LOC002,MED046,LOC002,2026-02-04,523,307,25.57,20.5
INV-20260204-MED046-LOC003,MED046,LOC003,2026-02-04,1109,689,57.36,19.3
INV-20260204-MED046-LOC004,MED046,LOC004,2026-02-04,161,106,8.79,18.3
INV-20260204-MED046-LOC005,MED046,LOC005,2026-02-04,183,272,22.64,8.1
INV-20260204-MED046-LOC006,MED046,LOC006,2026-02-04,771,634,52.79,14.6
INV-20260204-MED046-LOC007,MED046,LOC007,2026-02-04,62,49,4.07,15.2
INV-20260204-MED047-LOC001,MED047,LOC001,2026-02-04,402,478,43.43,9.3
INV-20260204-MED047-LOC002,MED047,LOC002,2026-02-04,328,177,16.07,20.4
INV-20260204-MED047-LOC003,MED047,LOC003,2026-02-04,523,385,34.93,15.0
INV-20260204-MED047-LOC004,MED047,LOC004,2026-02-04,50,63,5.71,8.8
INV-20260204-MED047-LOC005,MED047,LOC005,2026-02-04,114,162,14.64,7.8
INV-20260204-MED047-LOC006,MED047,LOC006,2026-02-04,670,354,32.14,20.8
INV-20260204-MED047-LOC007,MED047,LOC007,2026-02-04,55,23,2.07,26.6
INV-20260204-MED048-LOC001,MED048,LOC001,2026-02-04,457,280,28.0,16.3
INV-20260204-MED048-LOC002,MED048,LOC002,2026-02-04,241,105,10.5,23.0
INV-20260204-MED048-LOC003,MED048,LOC003,2026-02-04,396,226,22.57,17.5
INV-20260204-MED048-LOC004,MED048,LOC004,2026-02-04,51,43,4.29,11.9
INV-20260204-MED048-LOC005,MED048,LOC005,2026-02-04,82,70,7.0,11.7
INV-20260204-MED048-LOC006,MED048,LOC006,2026-02-04,446,200,20.0,22.3
INV-20260204-MED048-LOC007,MED048,LOC007,2026-02-04,41,19,1.86,22.0
INV-20260204-MED049-LOC001,MED049,LOC001,2026-02-04,1638,1595,144.93,11.3
INV-20260204-MED049-LOC002,MED049,LOC002,2026-02-04,498,664,60.36,8.3
INV-20260204-MED049-LOC003,MED049,LOC003,2026-02-04,2674,1283,116.57,22.9
INV-20260204-MED049-LOC004,MED049,LOC004,2026-02-04,312,226,20.5,15.2
INV-20260204-MED049-LOC005,MED049,LOC005,2026-02-04,686,552,50.14,13.7
INV-20260204-MED049-LOC006,MED049,LOC006,2026-02-04,2464,1126,102.36,24.1
INV-20260204-MED049-LOC007,MED049,LOC007,2026-02-04,226,99,9.0,25.1
INV-20260204-MED050-LOC001,MED050,LOC001,2026-02-04,6091,3294,274.43,22.2
INV-20260204-MED050-LOC002,MED050,LOC002,2026-02-04,1289,1333,111.07,11.6
INV-20260204-MED050-LOC003,MED050,LOC003,2026-02-04,4823,2556,212.93,22.7
INV-20260204-MED050-LOC004,MED050,LOC004,2026-02-04,2311,1207,100.57,23.0
INV-20260204-MED050-LOC005,MED050,LOC005,2026-02-04,1437,1058,88.14,16.3
INV-20260204-MED050-LOC006,MED050,LOC006,2026-02-04,3531,2411,200.86,17.6
INV-20260204-MED050-LOC007,MED050,LOC007,2026-02-04,263,174,14.5,18.1
INV-20260204-MED051-LOC001,MED051,LOC001,2026-02-04,4513,1863,186.29,24.2
INV-20260204-MED051-LOC002,MED051,LOC002,2026-02-04,1920,758,75.71,25.4
INV-20260204-MED051-LOC003,MED051,LOC003,2026-02-04,1359,1444,144.36,9.4
INV-20260204-MED051-LOC004,MED051,LOC004,2026-02-04,586,247,24.64,23.8
INV-20260204-MED051-LOC005,MED051,LOC005,2026-02-04,822,633,63.29,13.0
INV-20260204-MED051-LOC006,MED051,LOC006,2026-02-04,3547,1391,139.07,25.5
INV-20260204-MED051-LOC007,MED051,LOC007,2026-02-04,130,117,11.64,11.2
INV-20260204-MED052-LOC001,MED052,LOC001,2026-02-04,261,279,25.29,10.3
INV-20260204-MED052-LOC002,MED052,LOC002,2026-02-04,74,115,10.43,7.1
INV-20260204-MED052-LOC003,MED052,LOC003,2026-02-04,192,217,19.64,9.8
INV-20260204-MED052-LOC004,MED052,LOC004,2026-02-04,39,37,3.36,11.6
INV-20260204-MED052-LOC005,MED052,LOC005,2026-02-04,182,85,7.64,23.8
INV-20260204-MED052-LOC006,MED052,LOC006,2026-02-04,145,194,17.57,8.3
INV-20260204-MED052-LOC007,MED052,LOC007,2026-02-04,16,14,1.21,13.2
INV-20260204-MED053-LOC001,MED053,LOC001,2026-02-04,276,292,20.79,13.3
INV-20260204-MED053-LOC002,MED053,LOC002,2026-02-04,124,92,6.57,18.9
INV-20260204-MED053-LOC003,MED053,LOC003,2026-02-04,283,220,15.71,18.0
INV-20260204-MED053-LOC004,MED053,LOC004,2026-02-04,58,47,3.29,17.6
INV-20260204-MED053-LOC005,MED053,LOC005,2026-02-04,121,97,6.86,17.6
INV-20260204-MED053-LOC006,MED053,LOC006,2026-02-04,241,316,22.57,10.7
INV-20260204-MED053-LOC007,MED053,LOC007,2026-02-04,37,17,1.21,30.6
INV-20260204-MED054-LOC001,MED054,LOC001,2026-02-04,375,219,21.86,17.2
INV-20260204-MED054-LOC002,MED054,LOC002,2026-02-04,64,78,7.79,8.2
INV-20260204-MED054-LOC003,MED054,LOC003,2026-02-04,301,174,17.36,17.3
INV-20260204-MED054-LOC004,MED054,LOC004,2026-02-04,93,35,3.5,26.6
INV-20260204-MED054-LOC005,MED054,LOC005,2026-02-04,91,78,7.79,11.7
INV-20260204-MED054-LOC006,MED054,LOC006,2026-02-04,255,170,16.93,15.1
INV-20260204-MED054-LOC007,MED054,LOC007,2026-02-04,54,13,1.29,41.9
INV-20260204-MED055-LOC001,MED055,LOC001,2026-02-04,1488,654,59.43,25.0
INV-20260204-MED055-LOC002,MED055,LOC002,2026-02-04,638,266,24.14,26.4
INV-20260204-MED055-LOC003,MED055,LOC003,2026-02-04,1113,507,46.07,24.2
INV-20260204-MED055-LOC004,MED055,LOC004,2026-02-04,179,91,8.21,21.8
INV-20260204-MED055-LOC005,MED055,LOC005,2026-02-04,338,245,22.21,15.2
INV-20260204-MED055-LOC006,MED055,LOC006,2026-02-04,1106,468,42.5,26.0
INV-20260204-MED055-LOC007,MED055,LOC007,2026-02-04,121,39,3.5,34.6
INV-20260204-MED056-LOC001,MED056,LOC001,2026-02-04,1129,692,53.21,21.2
INV-20260204-MED056-LOC002,MED056,LOC002,2026-02-04,244,295,22.64,10.8
INV-20260204-MED056-LOC003,MED056,LOC003,2026-02-04,520,520,40.0,13.0
INV-20260204-MED056-LOC004,MED056,LOC004,2026-02-04,212,266,20.43,10.4
INV-20260204-MED056-LOC005,MED056,LOC005,2026-02-04,413,238,18.29,22.6
INV-20260204-MED056-LOC006,MED056,LOC006,2026-02-04,350,521,40.07,8.7
INV-20260204-MED056-LOC007,MED056,LOC007,2026-02-04,112,47,3.57,31.4
INV-20260204-MED057-LOC001,MED057,LOC001,2026-02-04,613,556,46.29,13.2
INV-20260204-MED057-LOC002,MED057,LOC002,2026-02-04,396,229,19.07,20.8
INV-20260204-MED057-LOC003,MED057,LOC003,2026-02-04,776,408,34.0,22.8
INV-20260204-MED057-LOC004,MED057,LOC004,2026-02-04,149,186,15.5,9.6
INV-20260204-MED057-LOC005,MED057,LOC005,2026-02-04,277,172,14.29,19.4
INV-20260204-MED057-LOC006,MED057,LOC006,2026-02-04,490,384,32.0,15.3
INV-20260204-MED057-LOC007,MED057,LOC007,2026-02-04,79,30,2.43,32.5
INV-20260204-MED058-LOC001,MED058,LOC001,2026-02-04,1059,640,49.21,21.5
INV-20260204-MED058-LOC002,MED058,LOC002,2026-02-04,269,255,19.57,13.7
INV-20260204-MED058-LOC003,MED058,LOC003,2026-02-04,347,498,38.29,9.1
INV-20260204-MED058-LOC004,MED058,LOC004,2026-02-04,122,217,16.64,7.3
INV-20260204-MED058-LOC005,MED058,LOC005,2026-02-04,323,224,17.21,18.8
INV-20260204-MED058-LOC006,MED058,LOC006,2026-02-04,304,482,37.07,8.2
INV-20260204-MED058-LOC007,MED058,LOC007,2026-02-04,86,45,3.43,25.1
INV-20260204-MED059-LOC001,MED059,LOC001,2026-02-04,340,405,36.79,9.2
INV-20260204-MED059-LOC002,MED059,LOC002,2026-02-04,404,176,15.93,25.4
INV-20260204-MED059-LOC003,MED059,LOC003,2026-02-04,441,336,30.5,14.5
INV-20260204-MED059-LOC004,MED059,LOC004,2026-02-04,106,67,6.07,17.5
INV-20260204-MED059-LOC005,MED059,LOC005,2026-02-04,177,136,12.29,14.4
INV-20260204-MED059-LOC006,MED059,LOC006,2026-02-04,604,301,27.29,22.1
INV-20260204-MED059-LOC007,MED059,LOC007,2026-02-04,53,19,1.64,32.3
INV-20260204-MED060-LOC001,MED060,LOC001,2026-02-04,66,49,4.86,13.6
INV-20260204-MED060-LOC002,MED060,LOC002,2026-02-04,54,18,1.71,31.6
INV-20260204-MED060-LOC003,MED060,LOC003,2026-02-04,113,43,4.29,26.3
INV-20260204-MED060-LOC004,MED060,LOC004,2026-02-04,19,7,0.64,29.7
